x,t,psi_real,psi_imag
0.686868686868687,0.10200000000000001,1.031421251632783,-0.5679043294195356
0.696969696969697,0.10200000000000001,1.0091296764309186,-0.5556305062394526
0.7070707070707072,0.10200000000000001,0.9858219931851471,-0.5427972102383686
0.7171717171717172,0.10200000000000001,0.9615216707567891,-0.5294173634575222
0.7272727272727273,0.10200000000000001,0.9362531775106848,-0.5155044382684643
0.7373737373737375,0.10200000000000001,0.9100419566776086,-0.5010724438075078
0.7474747474747475,0.10200000000000001,0.8829144007351098,-0.48613591186973215
0.7575757575757577,0.10200000000000001,0.8548978248325215,-0.47070988227668037
0.7676767676767677,0.10200000000000001,0.8260204392869113,-0.45480988773254355
0.7777777777777778,0.10200000000000001,0.7963113211776949,-0.4384519381840419
0.787878787878788,0.10200000000000001,0.7658003850684734,-0.4216525046997695
0.797979797979798,0.10200000000000001,0.7345183528856072,-0.40442850288521465
0.8080808080808082,0.10200000000000001,0.7024967229838381,-0.38679727585019114
0.8181818181818182,0.10200000000000001,0.6697677384301189,-0.3687765767457874
0.8282828282828284,0.10200000000000001,0.6363643545375858,-0.35038455088845455
0.8383838383838385,0.10200000000000001,0.6023202056823282,-0.3316397174892032
0.8484848484848485,0.10200000000000001,0.5676695714364453,-0.3125609510063345
0.8585858585858587,0.10200000000000001,0.5324473420514162,-0.29316746214046185
0.8686868686868687,0.10200000000000001,0.49668898332656947,-0.27347877849095537
0.8787878787878789,0.10200000000000001,0.46043050089803605,-0.2535147248933093
0.888888888888889,0.10200000000000001,0.42370840398411674,-0.2332954034572205
0.8989898989898991,0.10200000000000001,0.38655966862361046,-0.212841173325455
0.9090909090909092,0.10200000000000001,0.3490217004440618,-0.19217263017392341
0.9191919191919192,0.10200000000000001,0.3111322969974684,-0.17131058547358255
0.9292929292929294,0.10200000000000001,0.2729296097013537,-0.15027604553504625
0.9393939393939394,0.10200000000000001,0.23445210542352068,-0.12909019035701153
0.9494949494949496,0.10200000000000001,0.19573852774918085,-0.10777435229979399
0.9595959595959597,0.10200000000000001,0.1568278579694434,-0.08634999460544937
0.9696969696969697,0.10200000000000001,0.11775927583045774,-0.06483868978611351
0.9797979797979799,0.10200000000000001,0.07857212008273645,-0.04326209790230504
0.98989898989899,0.10200000000000001,0.03930584887036689,-0.021641944753081423
1.0,0.10200000000000001,0.0,0.0
0.0,0.10300000000000001,0.0,0.0
0.010101010101010102,0.10300000000000001,0.03919858125554992,-0.02183563041608289
0.020202020202020204,0.10300000000000001,0.0783576928624961,-0.04364927420326198
0.030303030303030304,0.10300000000000001,0.11743790491482782,-0.06541896687130719
0.04040404040404041,0.10300000000000001,0.15639986695169455,-0.08712278818504401
0.05050505050505051,0.10300000000000001,0.1952043475799885,-0.1087388842361618
0.06060606060606061,0.10300000000000001,0.23381227397703505,-0.1302454894482532
0.07070707070707072,0.10300000000000001,0.27218477123360507,-0.15162094849290758
0.08080808080808081,0.10300000000000001,0.3102832014976581,-0.1728437380947867
0.09090909090909091,0.10300000000000001,0.34806920287938437,-0.19389248870374057
0.10101010101010102,0.10300000000000001,0.3855047280783735,-0.21474600601213334
0.11111111111111112,0.10300000000000001,0.42255208269402256,-0.23538329229571123
0.12121212121212122,0.10300000000000001,0.45917396318060544,-0.25578356755653386
0.13131313131313133,0.10300000000000001,0.49533349440877644,-0.2759262904466714
0.14141414141414144,0.10300000000000001,0.5309942667956999,-0.29579117895160006
0.15151515151515152,0.10300000000000001,0.5661203729664169,-0.31535823081246883
0.16161616161616163,0.10300000000000001,0.6006764439095246,-0.334607743666683
0.17171717171717174,0.10300000000000001,0.6346276845907781,-0.3535203348865084
0.18181818181818182,0.10300000000000001,0.6679399089887337,-0.37207696109573984
0.19191919191919193,0.10300000000000001,0.7005795745171806,-0.39025893734476064
0.20202020202020204,0.10300000000000001,0.7325138157996752,-0.4080479559247064
0.21212121212121213,0.10300000000000001,0.7637104777621978,-0.42542610480178045
0.22222222222222224,0.10300000000000001,0.7941381480105795,-0.4423758856531463
0.23232323232323235,0.10300000000000001,0.823766188460121,-0.45888023148625795
0.24242424242424243,0.10300000000000001,0.8525647661855549,-0.4749225238238742
0.25252525252525254,0.10300000000000001,0.8805048834602602,-0.49048660943745903
0.26262626262626265,0.10300000000000001,0.9075584069545232,-0.5055568166121119
0.27272727272727276,0.10300000000000001,0.9336980960634115,-0.5201179709266498
0.2828282828282829,0.10300000000000001,0.958897630335766,-0.534155410532976
0.29292929292929293,0.10300000000000001,0.983131635976645,-0.5476550009193131
0.30303030303030304,0.10300000000000001,1.0063757113965954,-0.5606031491424532
0.31313131313131315,0.10300000000000001,1.0286064517819884,-0.5729868175147005
0.32323232323232326,0.10300000000000001,1.0498014726616667,-0.5847935367317226
0.33333333333333337,0.10300000000000001,1.0699394324462368,-0.596011418428076
0.3434343434343435,0.10300000000000001,1.0890000539172184,-0.6066291671478002
0.3535353535353536,0.10300000000000001,1.1069641446444856,-0.6166360917179603
