t,real_0,real_1,real_2,real_3,real_4,real_5,real_6,real_7,real_8,real_9,real_10,real_11,real_12,real_13,real_14,real_15,real_16,real_17,real_18,real_19,real_20,real_21,real_22,real_23,real_24,real_25,real_26,real_27,real_28,real_29,real_30,real_31,real_32,real_33,real_34,real_35,real_36,real_37,real_38,real_39,real_40,real_41,real_42,real_43,real_44,real_45,real_46,real_47,real_48,real_49,real_50,real_51,real_52,real_53,real_54,real_55,real_56,real_57,real_58,real_59,real_60,real_61,real_62,real_63,real_64,real_65,real_66,real_67,real_68,real_69,real_70,real_71,real_72,real_73,real_74,real_75,real_76,real_77,real_78,real_79,real_80,real_81,real_82,real_83,real_84,real_85,real_86,real_87,real_88,real_89,real_90,real_91,real_92,real_93,real_94,real_95,real_96,real_97,real_98,real_99,imag_0,imag_1,imag_2,imag_3,imag_4,imag_5,imag_6,imag_7,imag_8,imag_9,imag_10,imag_11,imag_12,imag_13,imag_14,imag_15,imag_16,imag_17,imag_18,imag_19,imag_20,imag_21,imag_22,imag_23,imag_24,imag_25,imag_26,imag_27,imag_28,imag_29,imag_30,imag_31,imag_32,imag_33,imag_34,imag_35,imag_36,imag_37,imag_38,imag_39,imag_40,imag_41,imag_42,imag_43,imag_44,imag_45,imag_46,imag_47,imag_48,imag_49,imag_50,imag_51,imag_52,imag_53,imag_54,imag_55,imag_56,imag_57,imag_58,imag_59,imag_60,imag_61,imag_62,imag_63,imag_64,imag_65,imag_66,imag_67,imag_68,imag_69,imag_70,imag_71,imag_72,imag_73,imag_74,imag_75,imag_76,imag_77,imag_78,imag_79,imag_80,imag_81,imag_82,imag_83,imag_84,imag_85,imag_86,imag_87,imag_88,imag_89,imag_90,imag_91,imag_92,imag_93,imag_94,imag_95,imag_96,imag_97,imag_98,imag_99
0.0,0.0,0.0448700738590389,0.089694967357175,0.1344295456262993,0.1790287647380826,0.2234477170593932,0.2676416764704768,0.3115661434003682,0.3551768896341865,0.3984300028471987,0.4412819308208092,0.4836895252959506,0.5256100854197243,0.5670014007415396,0.6078217937154587,0.6480301616659535,0.6875860181748155,0.7264495338475464,0.7645815764181828,0.8019437501521713,0.8384984345076175,0.874208822015983,0.9090389553440876,0.9429537635000927,0.9759190971470216,1.007901762988243,1.038869557190309,1.068791297809486,1.097636856189328,1.125377187297679,1.151984358972561,1.17743158004749,1.2016932273279126,1.2247448713915892,1.2465633011869517,1.2671265474046651,1.28641390459886,1.3044059520357616,1.3210845732487209,1.3364329742799628,1.3504357005906773,1.3630786526224292,1.3743490999942205,1.3842356943209022,1.3927284806400382,1.3998189074357077,1.405499835249157,1.40976554386763,1.4126117380841363,1.4140355520223618,1.4140355520223618,1.4126117380841363,1.40976554386763,1.405499835249157,1.3998189074357077,1.392728480640038,1.384235694320902,1.3743490999942205,1.3630786526224294,1.350435700590677,1.3364329742799628,1.3210845732487209,1.3044059520357616,1.2864139045988598,1.2671265474046651,1.2465633011869517,1.224744871391589,1.2016932273279124,1.1774315800474895,1.151984358972561,1.1253771872976788,1.0976368561893275,1.068791297809486,1.0388695571903088,1.0079017629882423,0.9759190971470216,0.9429537635000932,0.9090389553440876,0.8742088220159829,0.8384984345076174,0.8019437501521709,0.7645815764181827,0.7264495338475463,0.6875860181748155,0.6480301616659537,0.6078217937154584,0.5670014007415394,0.5256100854197238,0.4836895252959502,0.4412819308208089,0.3984300028471987,0.3551768896341866,0.3115661434003678,0.2676416764704766,0.2234477170593925,0.1790287647380827,0.1344295456262996,0.0896949673571749,0.0448700738590389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,0.0,0.0448695276099131,0.08969387540895,0.1344279090784744,0.1790265852385227,0.2234449968026695,0.2676384181956575,0.3115623503882596,0.3551725657040303,0.3984251523528264,0.441276558646257,0.483683636850543,0.5256036866326269,0.5669944980557882,0.6078143940814731,0.6480222725345381,0.6875776474896564,0.7264406900372141,0.7645722683876451,0.8019339872738255,0.8384882266118544,0.8741981793812887,0.9090278886866926,0.9429422839631838,0.9759072162895188,1.0078894927731623,1.0388569099727176,1.0687782863240598,1.0976234935375293,1.1253634869345666,1.1519703346932384,1.177417245973218,1.2016785978918887,1.2247299613244156,1.246548125501802,1.2671111213821682,1.286398243771713,1.3043900721730892,1.321068490340199,1.336416704519717,1.3504192603609766,1.3630620584771924,1.374332368642345,1.3842188426094404,1.3927115255372358,1.3998018660139162,1.4054827246676431,1.4097483813552991,1.4125945409221834,1.414018337526871,1.414018337526871,1.4125945409221834,1.409748381355299,1.405482724667643,1.3998018660139155,1.3927115255372358,1.3842188426094408,1.3743323686423452,1.3630620584771926,1.3504192603609777,1.3364167045197175,1.3210684903401997,1.304390072173089,1.286398243771713,1.2671111213821675,1.2465481255018016,1.2247299613244154,1.201678597891889,1.1774172459732182,1.1519703346932382,1.1253634869345666,1.0976234935375293,1.0687782863240596,1.0388569099727178,1.007889492773163,0.9759072162895188,0.9429422839631836,0.9090278886866928,0.8741981793812891,0.8384882266118543,0.8019339872738255,0.7645722683876449,0.726440690037214,0.6875776474896563,0.6480222725345378,0.6078143940814733,0.5669944980557882,0.5256036866326269,0.4836836368505429,0.4412765586462568,0.3984251523528261,0.3551725657040299,0.3115623503882596,0.2676384181956573,0.2234449968026698,0.1790265852385223,0.134427909078474,0.0896938754089502,0.0448695276099131,0.0,0.0,-0.0002214050109013,-0.0004425870857244,-0.0006633235128686,-0.000883392029463,-0.0011025710451656,-0.0013206398652866,-0.0015373789130092,-0.0017525699504844,-0.0019659962985785,-0.0021774430550502,-0.0023866973109396,-0.0025935483649484,-0.0027977879355994,-0.0029992103709576,-0.0031976128557043,-0.0033927956153555,-0.0035845621174169,-0.0037727192692763,-0.0039570776126315,-0.004137451514258,-0.0043136593529261,-0.0044855237022792,-0.0046528715094856,-0.0048155342694889,-0.0049733481946782,-0.0051261543798081,-0.0052737989620031,-0.0054161332756842,-0.0055530140022626,-0.0056843033144496,-0.0058098690150366,-0.005929584670007,-0.0060433297358441,-0.0061509896809084,-0.0062524561007611,-0.0063476268273182,-0.0064364060317255,-0.0065187043208497,-0.0065944388272896,-0.0066635332928173,-0.0067259181451624,-0.0067815305680672,-0.0068303145645357,-0.0068722210132184,-0.006907207717874,-0.0069352394498565,-0.0069562879835885,-0.0069703321249803,-0.006977357732772,-0.0069773577327721,-0.0069703321249805,-0.0069562879835886,-0.0069352394498567,-0.0069072077178739,-0.0068722210132182,-0.0068303145645352,-0.0067815305680668,-0.0067259181451622,-0.0066635332928168,-0.0065944388272892,-0.0065187043208492,-0.0064364060317251,-0.0063476268273177,-0.0062524561007607,-0.0061509896809081,-0.0060433297358438,-0.0059295846700065,-0.0058098690150361,-0.0056843033144493,-0.0055530140022623,-0.0054161332756841,-0.005273798962003,-0.0051261543798077,-0.0049733481946776,-0.0048155342694884,-0.0046528715094853,-0.0044855237022789,-0.0043136593529258,-0.0041374515142575,-0.0039570776126312,-0.0037727192692762,-0.0035845621174169,-0.0033927956153556,-0.0031976128557045,-0.0029992103709576,-0.0027977879355993,-0.0025935483649482,-0.0023866973109394,-0.0021774430550502,-0.0019659962985786,-0.0017525699504846,-0.0015373789130091,-0.0013206398652865,-0.0011025710451654,-0.0008833920294631,-0.0006633235128689,-0.0004425870857245,-0.0002214050109013,0.0
0.002,0.0,0.0448678888758358,0.0896905995908617,0.1344229994748463,0.1790200467929094,0.2234368360987316,0.2676286434505318,0.3115509714442862,0.3551595940188412,0.3984106009878087,0.4412604422534023,0.4836659716576925,0.5255844904271321,0.5669737901666017,0.6077921953596833,0.647998605332376,0.6875525356379888,0.7264141588215471,0.7645443445226635,0.8019046988764945,0.8384576031731074,0.8741662517363326,0.9089946889839596,0.94290784563196,0.9758715740062852,1.007852682426677,1.0388189686278784,1.0687392521845849,1.0975834059074892,1.1253223861788055,1.1519282621967342,1.177374244099408,1.2016347099400153,1.2246852314859256,1.2465025988158511,1.26706484369027,1.2863512616715802,1.3043424329717148,1.3210202420062205,1.3363678956351168,1.3503699400721645,1.3630122764455177,1.3742821749940932,1.3841682878853625,1.3926606606416525,1.3997507421634652,1.4054313933397098,1.4096968942361785,1.41254294985504,1.413966694459536,1.4139666944595355,1.412542949855039,1.4096968942361778,1.4054313933397091,1.3997507421634656,1.3926606606416527,1.3841682878853627,1.374282174994094,1.3630122764455188,1.3503699400721652,1.3363678956351177,1.3210202420062211,1.3043424329717153,1.2863512616715802,1.2670648436902698,1.2465025988158511,1.2246852314859256,1.201634709940015,1.177374244099408,1.1519282621967342,1.1253223861788055,1.0975834059074894,1.0687392521845855,1.0388189686278788,1.007852682426677,0.9758715740062854,0.9429078456319608,0.90899468898396,0.8741662517363328,0.8384576031731079,0.8019046988764945,0.7645443445226633,0.7264141588215467,0.6875525356379885,0.6479986053323759,0.6077921953596829,0.5669737901666015,0.5255844904271322,0.4836659716576925,0.441260442253402,0.3984106009878085,0.3551595940188412,0.311550971444286,0.267628643450532,0.2234368360987311,0.1790200467929094,0.1344229994748463,0.0896905995908614,0.0448678888758357,0.0,0.0,-0.0004428046310251,-0.0008851633953217,-0.0013266308751114,-0.0017667625500635,-0.0022051152448898,-0.0026412475755841,-0.0030747203938587,-0.0035050972293296,-0.0039319447290052,-0.004354833093635,-0.004773336510483,-0.0051870335820833,-0.0055955077505524,-0.0059983477170278,-0.0063951478558104,-0.0067855086227954,-0.0071690369577801,-0.0075453466802419,-0.0079140588781882,-0.0082748022896901,-0.0086272136767113,-0.0089709381908577,-0.0093056297306799,-0.0096309512901677,-0.0099465752980868,-0.010252183947816,-0.0105474695173501,-0.0108321346791507,-0.0111058927995304,-0.0113684682272671,-0.0116195965711628,-0.0118590249662625,-0.0120865123284677,-0.0123018295972881,-0.0125047599664854,-0.0126950991023793,-0.0128726553495944,-0.0130372499240408,-0.0131887170929339,-0.013326904341674,-0.0134516725274159,-0.0135628960191721,-0.0136604628243141,-0.0137442747013402,-0.0138142472587943,-0.0138703100402425,-0.0139124065952157,-0.0139404945360517,-0.013954545580575,-0.0139545455805749,-0.0139404945360515,-0.0139124065952153,-0.0138703100402418,-0.0138142472587937,-0.0137442747013396,-0.0136604628243138,-0.0135628960191716,-0.0134516725274154,-0.0133269043416741,-0.0131887170929338,-0.0130372499240406,-0.0128726553495938,-0.0126950991023784,-0.0125047599664842,-0.0123018295972869,-0.0120865123284672,-0.0118590249662625,-0.011619596571163,-0.0113684682272669,-0.01110589279953,-0.0108321346791501,-0.0105474695173493,-0.0102521839478158,-0.0099465752980868,-0.0096309512901672,-0.0093056297306792,-0.0089709381908571,-0.0086272136767109,-0.0082748022896896,-0.0079140588781878,-0.0075453466802415,-0.0071690369577799,-0.006785508622795,-0.0063951478558099,-0.0059983477170278,-0.0055955077505524,-0.0051870335820833,-0.0047733365104828,-0.0043548330936347,-0.0039319447290047,-0.0035050972293293,-0.0030747203938587,-0.0026412475755842,-0.0022051152448902,-0.0017667625500635,-0.0013266308751112,-0.0008851633953219,-0.0004428046310252,0.0
0.003,0.0,0.044865157696707,0.08968513998267,0.1344148169349542,0.179009149560441,0.2234232351462762,0.267612352473096,0.3115320068455028,0.3551379748944538,0.3983863491064433,0.4412335820346471,0.4836365301475115,0.5255524972706308,0.5669392775781755,0.6077551980905839,0.6479591606357175,0.6875106832312371,0.7263699408465276,0.7644978055031292,0.8018558856732931,0.8384065649369973,0.8741130398584908,0.9089393570442362,0.9428504493449285,0.9758121711651404,1.0077913328450452,1.0387557340795883,1.0686741963414663,1.0975165942752614,1.1252538860311194,1.1518581425074317,1.1773025754730726,1.201561564540878,1.2246106829652026,1.2464267222375844,1.2669877154557418,1.2862729594423854,1.30426303559156,1.3209398294215369,1.336286548814562,1.350287740925091,1.3629293077394993,1.3741985202715847,1.3840840313795764,1.3925758871917484,1.3996655371291218,1.4053458425151728,1.4096110837638776,1.4124569661388469,1.413880624077765,1.413880624077765,1.4124569661388475,1.4096110837638776,1.405345842515173,1.3996655371291218,1.3925758871917484,1.3840840313795766,1.374198520271585,1.3629293077395,1.3502877409250924,1.336286548814563,1.320939829421538,1.3042630355915603,1.2862729594423856,1.2669877154557423,1.2464267222375849,1.2246106829652026,1.2015615645408777,1.1773025754730724,1.1518581425074317,1.12525388603112,1.097516594275262,1.0686741963414672,1.0387557340795888,1.0077913328450456,0.9758121711651409,0.9428504493449286,0.9089393570442368,0.8741130398584913,0.8384065649369971,0.8018558856732934,0.7644978055031293,0.7263699408465278,0.6875106832312372,0.6479591606357175,0.607755198090584,0.5669392775781752,0.5255524972706305,0.4836365301475114,0.4412335820346474,0.3983863491064436,0.3551379748944539,0.3115320068455029,0.2676123524730954,0.2234232351462762,0.1790091495604406,0.1344148169349539,0.0896851399826701,0.0448651576967069,0.0,0.0,-0.000664193469725,-0.0013277181529274,-0.0019899059364956,-0.0026500900534629,-0.0033076057543849,-0.0039617909766859,-0.0046119870113001,-0.0052575391659354,-0.0058977974242929,-0.0065321171005791,-0.0071598594886488,-0.0077803925051288,-0.008393091325872,-0.0089973390151016,-0.0095925271466146,-0.0101780564164152,-0.0107533372461612,-0.0113177903768213,-0.0118708474519402,-0.0124119515899236,-0.0129405579447721,-0.0134561342546946,-0.01395816137805,-0.0144461338160805,-0.0149195602219048,-0.0153779638952619,-0.0158208832625108,-0.0162478723413935,-0.0166585011901012,-0.0170523563401914,-0.0174290412129135,-0.017788176518531,-0.0181294006382335,-0.0184523699882566,-0.0187567593658417,-0.0190422622766878,-0.019308591243565,-0.0195554780957788,-0.019782674239197,-0.0199899509065618,-0.0201770993878387,-0.020343931240372,-0.0204902784786283,-0.0206159937433429,-0.020720950449901,-0.0208050429157958,-0.0208681864670422,-0.0209103175234362,-0.0209313936625756,-0.0209313936625752,-0.0209103175234349,-0.0208681864670407,-0.0208050429157947,-0.0207209504499003,-0.0206159937433427,-0.0204902784786282,-0.0203439312403727,-0.0201770993878397,-0.0199899509065617,-0.0197826742391965,-0.019555478095778,-0.0193085912435642,-0.0190422622766868,-0.0187567593658407,-0.0184523699882557,-0.0181294006382325,-0.0177881765185299,-0.0174290412129125,-0.0170523563401908,-0.0166585011901007,-0.0162478723413932,-0.0158208832625108,-0.0153779638952614,-0.0149195602219037,-0.0144461338160801,-0.0139581613780499,-0.0134561342546944,-0.0129405579447719,-0.0124119515899237,-0.0118708474519399,-0.0113177903768209,-0.0107533372461605,-0.0101780564164147,-0.0095925271466145,-0.0089973390151011,-0.0083930913258716,-0.0077803925051285,-0.0071598594886486,-0.0065321171005788,-0.0058977974242927,-0.0052575391659353,-0.0046119870112999,-0.0039617909766858,-0.0033076057543845,-0.0026500900534631,-0.0019899059364959,-0.0013277181529272,-0.0006641934697249,0.0
0.004,0.0,0.0448613341390254,0.0896774967173053,0.1344033616580268,0.1789938938064437,0.2234041942764602,0.2675895456600027,0.3115054570536604,0.3551077088572518,0.3983523972992156,0.4411959786439861,0.4835953130368434,0.5255077079420919,0.566890961130824,0.6077034031749866,0.6479039394049635,0.6874520912884247,0.7263080371887771,0.7644326524621766,0.8017875488527277,0.838335113146204,0.8740385450433669,0.9088618942147464,0.9427700964995752,0.9757290092124282,1.0077054455220105,1.038667207867485,1.0685831203786866,1.0974230602675794,1.125157988159352,1.151759977332607,1.1772022418392,1.201459163475422,1.224506317577357,1.2463204976144473,1.2668797385565047,1.2861633389906324,1.304151881965795,1.3208272545440392,1.336172666038689,1.3501726649211456,1.3628131543792634,1.3740814065116445,1.383966075143562,1.3924572072515906,1.3995462529854596,1.4052260742770286,1.409490952027714,1.4123365918671402,1.4137601284772023,1.4137601284772028,1.412336591867141,1.4094909520277157,1.40522607427703,1.3995462529854603,1.392457207251591,1.3839660751435623,1.3740814065116445,1.3628131543792632,1.350172664921146,1.33617266603869,1.32082725454404,1.3041518819657958,1.2861633389906333,1.266879738556505,1.246320497614447,1.2245063175773572,1.2014591634754224,1.1772022418392003,1.1517599773326073,1.125157988159352,1.0974230602675794,1.0685831203786869,1.038667207867486,1.0077054455220114,0.9757290092124288,0.942770096499576,0.9088618942147464,0.8740385450433671,0.8383351131462046,0.8017875488527278,0.7644326524621767,0.7263080371887773,0.6874520912884248,0.6479039394049636,0.6077034031749868,0.5668909611308245,0.5255077079420921,0.4835953130368435,0.4411959786439859,0.3983523972992155,0.355107708857252,0.3115054570536604,0.2675895456600032,0.22340419427646,0.1789938938064435,0.1344033616580265,0.089677496717305,0.0448613341390254,0.0,0.0,-0.0008855661366174,-0.0017702405832015,-0.0026531325475752,-0.0035333530323698,-0.0044100157301703,-0.0052822379159517,-0.0061491413359076,-0.0070098530917787,-0.0078635065197865,-0.0087092420632894,-0.0095462081382857,-0.0103735619908843,-0.0111904705458866,-0.0119961112456252,-0.0127896728782065,-0.0135703563943332,-0.0143373757118806,-0.0150899585074136,-0.0158273469938508,-0.0165487986834921,-0.0172535871356405,-0.017941002688067,-0.0186103531715807,-0.0192609646069825,-0.0198921818837067,-0.0205033694194627,-0.0210939118002093,-0.0216632143998274,-0.0222107039788574,-0.0227358292617013,-0.0232380614917123,-0.023716894963607,-0.0241718475326682,-0.0246024611002241,-0.0250083020749132,-0.025388961809276,-0.0257440570112265,-0.0260732301299968,-0.0263761497161598,-0.0266525107553691,-0.0269020349754853,-0.0271244711267688,-0.0273195952348699,-0.0274872108263526,-0.0276271491265242,-0.027739269229378,-0.0278234582394753,-0.0278796313856195,-0.0279077321062136,-0.0279077321062136,-0.0278796313856197,-0.0278234582394751,-0.0277392692293773,-0.0276271491265231,-0.0274872108263516,-0.0273195952348696,-0.0271244711267683,-0.0269020349754847,-0.0266525107553698,-0.0263761497161601,-0.0260732301299969,-0.0257440570112255,-0.0253889618092751,-0.0250083020749122,-0.0246024611002228,-0.0241718475326669,-0.0237168949636057,-0.0232380614917109,-0.0227358292616997,-0.0222107039788563,-0.0216632143998266,-0.0210939118002083,-0.0205033694194619,-0.0198921818837062,-0.0192609646069813,-0.0186103531715795,-0.0179410026880666,-0.0172535871356402,-0.0165487986834915,-0.0158273469938507,-0.0150899585074135,-0.0143373757118806,-0.013570356394333,-0.0127896728782058,-0.0119961112456248,-0.011190470545886,-0.0103735619908836,-0.0095462081382854,-0.0087092420632894,-0.0078635065197864,-0.0070098530917785,-0.0061491413359074,-0.0052822379159512,-0.0044100157301703,-0.0035333530323693,-0.0026531325475747,-0.0017702405832016,-0.0008855661366175,0.0
0.005,0.0,0.0448564182958872,0.0896676699808663,0.1343886339229776,0.1789742799023651,0.223379713952891,0.2675602235665539,0.3114713227151943,0.3550687966441538,0.3983087463927859,0.4411476329969868,0.4835423213292434,0.5254501235320493,0.5668288420009581,0.6076368118739953,0.6478329429846426,0.6873767612361514,0.7262284493555283,0.7643488869861537,0.8016996900786647,0.8382432495404397,0.8739427691047649,0.9087623023815576,0.9426667890523344,0.9756220901729774,1.0075950225487602,1.038553392147009,1.0684660265137664,1.0973028061618113,1.1250346948984276,1.151633769062388,1.177073245640718,1.2013275092369144,1.224372137863481,1.2461839275328015,1.266740915621584,1.2860224029853655,1.3040089748007924,1.3206825201147023,1.3360262500803208,1.350024714862203,1.3626638191929137,1.3739308365657636,1.3838144220493218,1.392304623710802,1.3993928926368149,1.4050720915413986,1.4093365019526614,1.4121818299707969,1.4136052105916797,1.4136052105916797,1.412181829970797,1.4093365019526611,1.405072091541399,1.3993928926368162,1.3923046237108034,1.3838144220493227,1.3739308365657643,1.3626638191929148,1.3500247148622035,1.3360262500803208,1.320682520114703,1.3040089748007933,1.2860224029853664,1.266740915621585,1.2461839275328026,1.224372137863482,1.201327509236915,1.1770732456407187,1.1516337690623888,1.1250346948984284,1.0973028061618124,1.068466026513767,1.0385533921470091,1.0075950225487609,0.9756220901729789,0.9426667890523353,0.9087623023815588,0.8739427691047653,0.8382432495404397,0.8016996900786649,0.7643488869861537,0.7262284493555283,0.6873767612361517,0.647832942984643,0.6076368118739959,0.5668288420009585,0.5254501235320499,0.4835423213292437,0.4411476329969869,0.3983087463927858,0.3550687966441539,0.3114713227151945,0.2675602235665538,0.2233797139528912,0.1789742799023653,0.1343886339229777,0.0896676699808663,0.044856418295887,0.0,0.0,-0.001106917241712,-0.002212719911591,-0.0033162945600832,-0.0044165299810636,-0.0055123183307262,-0.0066025562430889,-0.0076861459409898,-0.0087619963414549,-0.0098290241543265,-0.0108861549730457,-0.0119323243564866,-0.0129664789007601,-0.0139875772999026,-0.0149945913943799,-0.0159865072063598,-0.0169623259607014,-0.0179210650906357,-0.0188617592271272,-0.0197834611709197,-0.0206852428462849,-0.0215661962355171,-0.0224254342932289,-0.0232620918395294,-0.0240753264311908,-0.0248643192099142,-0.0256282757268509,-0.0263664267425472,-0.0270780290015004,-0.0277623659805547,-0.0284187486103816,-0.0290465159693115,-0.0296450359488282,-0.0302137058900468,-0.0307519531905401,-0.031259235880902,-0.0317350431704633,-0.0321788959616169,-0.0325903473322256,-0.0329689829856356,-0.0333144216678408,-0.0336263155513688,-0.0339043505855172,-0.0341482468125752,-0.0343577586497154,-0.0345326751362776,-0.0346728201461875,-0.0347780525652991,-0.0348482664334866,-0.0348833910513365,-0.0348833910513365,-0.0348482664334862,-0.0347780525652992,-0.0346728201461875,-0.0345326751362773,-0.0343577586497145,-0.0341482468125737,-0.033904350585516,-0.0336263155513681,-0.0333144216678397,-0.0329689829856354,-0.0325903473322252,-0.032178895961617,-0.0317350431704628,-0.0312592358809006,-0.0307519531905385,-0.0302137058900453,-0.029645035948827,-0.0290465159693106,-0.0284187486103807,-0.0277623659805533,-0.0270780290014989,-0.0263664267425463,-0.0256282757268503,-0.0248643192099134,-0.0240753264311904,-0.0232620918395289,-0.0224254342932276,-0.0215661962355162,-0.0206852428462847,-0.0197834611709192,-0.0188617592271268,-0.0179210650906352,-0.0169623259607009,-0.0159865072063596,-0.0149945913943794,-0.0139875772999023,-0.0129664789007599,-0.0119323243564862,-0.0108861549730451,-0.009829024154326,-0.0087619963414547,-0.0076861459409896,-0.0066025562430891,-0.0055123183307257,-0.0044165299810634,-0.003316294560083,-0.0022127199115903,-0.0011069172417117,0.0
0.006,0.0,0.0448504102869836,0.0896556600126147,0.1343706340883981,0.1789503083257654,0.2233497947716168,0.2675243869066845,0.3114296046612084,0.3550212392025955,0.3982553974499673,0.4410885462707718,0.4834775563149567,0.5253797454425699,0.5667529217010563,0.6075554258089781,0.6477461731033785,0.6872846949085553,0.726131179284588,0.764246511114586,0.8015923114902943,0.8381309763564023,0.87382571437464,0.9086405839695368,0.9425405295185404,0.9754914166500585,1.0074600666138762,1.038414289689347,1.0683229175977105,1.0971558348859094,1.1248840092502956,1.1514795207697015,1.176915590018432,1.2011666050308758,1.2242081470905872,1.2460170153178598,1.266571250031047,1.2858501548581007,1.3038343175760625,1.3205056296575268,1.3358473045043953,1.3498438943505553,1.3624813058164724,1.3737468141000262,1.3836290757893124,1.3921181402844938,1.39920545981721,1.4048838980574587,1.4091477372992725,1.4119926842179653,1.4134158741931448,1.413415874193145,1.4119926842179653,1.4091477372992736,1.40488389805746,1.399205459817211,1.3921181402844949,1.3836290757893144,1.3737468141000275,1.362481305816473,1.3498438943505564,1.335847304504396,1.320505629657527,1.3038343175760618,1.285850154858101,1.2665712500310482,1.2460170153178611,1.2242081470905892,1.2011666050308776,1.176915590018433,1.1514795207697026,1.1248840092502963,1.0971558348859105,1.0683229175977116,1.038414289689348,1.007460066613877,0.9754914166500592,0.9425405295185416,0.908640583969538,0.8738257143746411,0.8381309763564028,0.8015923114902943,0.7642465111145862,0.7261311792845884,0.6872846949085556,0.6477461731033787,0.6075554258089784,0.5667529217010568,0.52537974544257,0.4834775563149572,0.4410885462707723,0.3982553974499678,0.3550212392025957,0.3114296046612083,0.2675243869066847,0.2233497947716169,0.1789503083257655,0.1343706340883983,0.0896556600126152,0.0448504102869841,0.0,0.0,-0.0013282413955437,-0.0026551453645924,-0.0039793758273259,-0.0052995993959186,-0.0066144867171474,-0.0079227138109381,-0.0092229634035008,-0.0105139262537132,-0.0117943024714157,-0.0130628028262892,-0.0143181500460034,-0.0155590801023191,-0.016784343483858,-0.0179927064542569,-0.0191829522944332,-0.0203538825277178,-0.0215043181266215,-0.0226331007000144,-0.0237390936595285,-0.0248211833640048,-0.0258782802408349,-0.0269093198830698,-0.0279132641211887,-0.0288891020684435,-0.0298358511387397,-0.0307525580360164,-0.0316382997141327,-0.0324921843063003,-0.0333133520231165,-0.0341009760182971,-0.0348542632212439,-0.0355724551355961,-0.0362548286029741,-0.0369006965311391,-0.0375094085858352,-0.0380803518456224,-0.0386129514190342,-0.0391066710234468,-0.0395610135250699,-0.0399755214395158,-0.0403497773924518,-0.0406834045398585,-0.0409760669474776,-0.0412274699290737,-0.0414373603431545,-0.0416055268478635,-0.0417318001137862,-0.0418160529944471,-0.0418582006543382,-0.041858200654338,-0.041816052994447,-0.0417318001137849,-0.041605526847862,-0.0414373603431534,-0.0412274699290732,-0.0409760669474774,-0.040683404539858,-0.040349777392451,-0.0399755214395151,-0.0395610135250684,-0.0391066710234458,-0.0386129514190331,-0.0380803518456217,-0.0375094085858349,-0.0369006965311384,-0.0362548286029729,-0.0355724551355944,-0.0348542632212421,-0.0341009760182955,-0.0333133520231157,-0.0324921843062998,-0.0316382997141317,-0.0307525580360149,-0.0298358511387386,-0.0288891020684423,-0.0279132641211875,-0.0269093198830695,-0.0258782802408343,-0.0248211833640036,-0.0237390936595279,-0.0226331007000137,-0.0215043181266208,-0.0203538825277174,-0.0191829522944327,-0.017992706454257,-0.0167843434838578,-0.0155590801023188,-0.014318150046003,-0.013062802826289,-0.0117943024714153,-0.0105139262537127,-0.0092229634035005,-0.0079227138109375,-0.0066144867171475,-0.0052995993959183,-0.0039793758273256,-0.0026551453645924,-0.0013282413955435,0.0
